transaction_id,customer_id,transaction_date,transaction_time
T006617,C0248,2024-02-08,09:30:00
T006618,C0248,2024-02-11,19:30:00
T006619,C0249,2024-02-10,17:00:00
T006620,C0250,2024-02-05,08:00:00
T006621,C0250,2024-02-06,20:00:00
T006622,C0250,2024-02-08,07:00:00
T006623,C0250,2024-02-07,19:30:00
T006624,C0251,2024-02-05,20:30:00
T006625,C0251,2024-02-10,18:00:00
T006626,C0251,2024-02-09,20:30:00
T006627,C0252,2024-02-11,19:00:00
T006628,C0252,2024-02-08,10:30:00
T006629,C0253,2024-02-05,21:30:00
T006630,C0253,2024-02-06,18:30:00
T006631,C0254,2024-02-07,18:30:00
T006632,C0254,2024-02-10,21:30:00
T006633,C0254,2024-02-08,17:00:00
T006634,C0255,2024-02-05,17:00:00
T006635,C0255,2024-02-06,17:30:00
T006636,C0255,2024-02-07,17:30:00
T006637,C0255,2024-02-08,08:30:00
T006638,C0255,2024-02-10,17:30:00
T006639,C0256,2024-02-10,09:00:00
T006640,C0257,2024-02-07,17:30:00
T006641,C0257,2024-02-10,20:00:00
T006642,C0258,2024-02-05,08:30:00
T006643,C0258,2024-02-07,21:30:00
T006644,C0258,2024-02-08,21:00:00
T006645,C0258,2024-02-10,10:30:00
T006646,C0258,2024-02-11,18:30:00
T006647,C0259,2024-02-07,09:00:00
T006648,C0259,2024-02-08,10:00:00
T006649,C0259,2024-02-06,10:00:00
T006650,C0259,2024-02-09,21:30:00
T006651,C0259,2024-02-10,18:30:00
T006652,C0260,2024-02-06,18:30:00
T006653,C0261,2024-02-05,21:00:00
T006654,C0261,2024-02-06,20:30:00
T006655,C0261,2024-02-07,08:00:00
T006656,C0261,2024-02-09,21:30:00
T006657,C0261,2024-02-11,21:30:00
T006658,C0262,2024-02-10,19:00:00
T006659,C0263,2024-02-07,07:30:00
T006660,C0263,2024-02-09,21:00:00
T006661,C0263,2024-02-05,10:00:00
T006662,C0264,2024-02-06,21:00:00
T006663,C0264,2024-02-10,18:30:00
T006664,C0264,2024-02-08,20:00:00
T006665,C0265,2024-02-11,18:00:00
T006666,C0265,2024-02-06,20:30:00
T006667,C0265,2024-02-08,17:30:00
T006668,C0265,2024-02-09,07:00:00
T006669,C0266,2024-02-10,18:30:00
T006670,C0266,2024-02-08,18:00:00
T006671,C0266,2024-02-07,10:30:00
T006672,C0266,2024-02-11,07:00:00
T006673,C0266,2024-02-09,07:30:00
T006674,C0267,2024-02-10,09:00:00
T006675,C0267,2024-02-09,21:00:00
T006676,C0267,2024-02-06,18:00:00
T006677,C0267,2024-02-05,20:30:00
T006678,C0268,2024-02-08,19:30:00
T006679,C0268,2024-02-07,10:30:00
T006680,C0268,2024-02-09,10:30:00
T006681,C0269,2024-02-08,19:00:00
T006682,C0269,2024-02-07,07:30:00
T006683,C0269,2024-02-06,08:30:00
T006684,C0269,2024-02-11,09:30:00
T006685,C0270,2024-02-11,09:00:00
T006686,C0271,2024-02-10,19:30:00
T006687,C0272,2024-02-05,10:00:00
T006688,C0272,2024-02-06,20:00:00
T006689,C0272,2024-02-07,09:00:00
T006690,C0272,2024-02-09,07:00:00
T006691,C0272,2024-02-08,20:00:00
T006692,C0273,2024-02-07,19:00:00
T006693,C0273,2024-02-08,19:00:00
T006694,C0273,2024-02-09,21:00:00
T006695,C0273,2024-02-11,08:00:00
T006696,C0274,2024-02-06,17:00:00
T006697,C0274,2024-02-11,09:30:00
T006698,C0274,2024-02-09,17:00:00
T006699,C0275,2024-02-08,17:00:00
T006700,C0276,2024-02-08,18:00:00
T006701,C0277,2024-02-05,08:00:00
T006702,C0278,2024-02-08,19:30:00
T006703,C0278,2024-02-11,18:30:00
T006704,C0279,2024-02-09,08:00:00
T006705,C0279,2024-02-06,19:00:00
T006706,C0279,2024-02-11,10:00:00
T006707,C0279,2024-02-08,17:00:00
T006708,C0279,2024-02-07,17:00:00
T006709,C0280,2024-02-05,09:00:00
T006710,C0280,2024-02-07,17:00:00
T006711,C0280,2024-02-11,08:00:00
T006712,C0280,2024-02-08,19:30:00
T006713,C0281,2024-02-11,10:30:00
T006714,C0282,2024-02-11,20:30:00
T006715,C0282,2024-02-08,07:00:00
T006716,C0283,2024-02-11,08:30:00
T006717,C0283,2024-02-07,10:00:00
T006718,C0284,2024-02-06,17:30:00
T006719,C0284,2024-02-10,09:30:00
T006720,C0284,2024-02-08,21:00:00
T006721,C0285,2024-02-11,20:00:00
T006722,C0285,2024-02-07,21:00:00
T006723,C0286,2024-02-08,09:00:00
T006724,C0286,2024-02-07,10:00:00
T006725,C0287,2024-02-06,10:00:00
T006726,C0287,2024-02-08,21:30:00
T006727,C0287,2024-02-11,18:00:00
T006728,C0288,2024-02-10,10:00:00
T006729,C0288,2024-02-06,18:30:00
T006730,C0288,2024-02-11,08:30:00
T006731,C0289,2024-02-10,19:00:00
T006732,C0290,2024-02-10,19:00:00
T006733,C0290,2024-02-07,17:00:00
T006734,C0291,2024-02-11,09:00:00
T006735,C0291,2024-02-06,20:00:00
T006736,C0292,2024-02-07,08:30:00
T006737,C0292,2024-02-05,19:30:00
T006738,C0292,2024-02-08,19:00:00
T006739,C0292,2024-02-06,17:30:00
T006740,C0293,2024-02-08,07:30:00
T006741,C0293,2024-02-11,08:00:00
T006742,C0293,2024-02-05,21:00:00
T006743,C0293,2024-02-10,18:30:00
T006744,C0294,2024-02-05,18:30:00
T006745,C0294,2024-02-10,08:30:00
T006746,C0294,2024-02-07,21:30:00
T006747,C0295,2024-02-07,10:30:00
T006748,C0295,2024-02-09,17:30:00
T006749,C0295,2024-02-11,10:30:00
T006750,C0295,2024-02-06,09:00:00
T006751,C0296,2024-02-10,18:00:00
T006752,C0297,2024-02-10,10:30:00
T006753,C0297,2024-02-07,18:30:00
T006754,C0298,2024-02-10,21:00:00
T006755,C0298,2024-02-08,18:30:00
T006756,C0298,2024-02-07,10:30:00
T006757,C0298,2024-02-09,17:30:00
T006758,C0298,2024-02-06,21:00:00
T006759,C0299,2024-02-07,09:00:00
T006760,C0299,2024-02-06,21:30:00
T006761,C0299,2024-02-09,21:30:00
T006762,C0299,2024-02-05,09:00:00
T006763,C0299,2024-02-08,21:30:00
T006764,C0300,2024-02-11,17:00:00
T006765,C0300,2024-02-05,07:00:00
T006766,C0301,2024-02-10,18:00:00
T006767,C0301,2024-02-11,09:30:00
T006768,C0301,2024-02-07,18:00:00
T006769,C0301,2024-02-06,09:30:00
T006770,C0301,2024-02-05,20:30:00
T006771,C0302,2024-02-10,21:30:00
T006772,C0302,2024-02-11,20:00:00
T006773,C0303,2024-02-10,21:30:00
T006774,C0304,2024-02-05,20:30:00
T006775,C0304,2024-02-11,17:00:00
T006776,C0304,2024-02-06,17:30:00
T006777,C0304,2024-02-08,10:00:00
T006778,C0305,2024-02-06,07:30:00
T006779,C0305,2024-02-10,20:00:00
T006780,C0305,2024-02-11,07:30:00
T006781,C0305,2024-02-09,20:00:00
T006782,C0306,2024-02-08,07:30:00
T006783,C0306,2024-02-05,19:30:00
T006784,C0306,2024-02-06,17:00:00
T006785,C0306,2024-02-07,18:30:00
T006786,C0307,2024-02-07,20:00:00
T006787,C0307,2024-02-05,08:00:00
T006788,C0307,2024-02-11,20:00:00
T006789,C0307,2024-02-10,10:30:00
T006790,C0307,2024-02-09,10:00:00
T006791,C0308,2024-02-05,07:00:00
T006792,C0308,2024-02-11,21:00:00
T006793,C0308,2024-02-07,17:30:00
T006794,C0309,2024-02-11,07:00:00
T006795,C0309,2024-02-07,08:00:00
T006796,C0309,2024-02-08,17:30:00
T006797,C0309,2024-02-06,19:00:00
T006798,C0309,2024-02-09,20:30:00
T006799,C0310,2024-02-06,09:00:00
T006800,C0310,2024-02-08,21:00:00
T006801,C0311,2024-02-10,09:00:00
T006802,C0311,2024-02-06,07:00:00
T006803,C0312,2024-02-11,17:30:00
T006804,C0313,2024-02-09,17:00:00
T006805,C0313,2024-02-06,17:00:00
T006806,C0313,2024-02-10,10:00:00
T006807,C0313,2024-02-07,07:00:00
T006808,C0314,2024-02-10,18:00:00
T006809,C0314,2024-02-05,21:00:00
T006810,C0315,2024-02-07,20:00:00
T006811,C0315,2024-02-10,10:00:00
T006812,C0316,2024-02-07,09:30:00
T006813,C0316,2024-02-09,18:30:00
T006814,C0316,2024-02-08,07:30:00
T006815,C0317,2024-02-07,19:30:00
T006816,C0317,2024-02-10,17:00:00
T006817,C0318,2024-02-09,18:00:00
T006818,C0318,2024-02-05,08:00:00
T006819,C0318,2024-02-10,20:00:00
T006820,C0318,2024-02-11,08:00:00
T006821,C0319,2024-02-06,17:00:00
T006822,C0319,2024-02-10,07:00:00
T006823,C0319,2024-02-09,17:00:00
T006824,C0319,2024-02-08,09:00:00
T006825,C0319,2024-02-07,10:00:00
T006826,C0320,2024-02-08,18:00:00
T006827,C0320,2024-02-05,20:00:00
T006828,C0321,2024-02-10,10:00:00
T006829,C0321,2024-02-07,17:30:00
T006830,C0321,2024-02-08,21:30:00
T006831,C0321,2024-02-11,20:00:00
T006832,C0322,2024-02-10,10:00:00
T006833,C0322,2024-02-11,10:30:00
T006834,C0323,2024-02-09,10:00:00
T006835,C0323,2024-02-11,20:00:00
T006836,C0323,2024-02-07,10:00:00
T006837,C0323,2024-02-05,17:00:00
T006838,C0324,2024-02-06,08:00:00
T006839,C0324,2024-02-08,21:30:00
T006840,C0324,2024-02-05,07:00:00
T006841,C0325,2024-02-05,21:00:00
T006842,C0325,2024-02-11,17:00:00
T006843,C0325,2024-02-10,20:30:00
T006844,C0326,2024-02-07,10:30:00
T006845,C0326,2024-02-06,17:00:00
T006846,C0326,2024-02-08,21:30:00
T006847,C0327,2024-02-06,08:30:00
T006848,C0327,2024-02-09,18:30:00
T006849,C0328,2024-02-07,20:30:00
T006850,C0328,2024-02-06,21:30:00
T006851,C0328,2024-02-05,19:00:00
T006852,C0329,2024-02-07,07:30:00
T006853,C0330,2024-02-05,18:00:00
T006854,C0330,2024-02-10,17:30:00
T006855,C0330,2024-02-07,18:30:00
T006856,C0330,2024-02-08,07:30:00
T006857,C0331,2024-02-05,19:30:00
T006858,C0331,2024-02-09,07:00:00
T006859,C0331,2024-02-10,18:30:00
T006860,C0331,2024-02-08,18:30:00
T006861,C0331,2024-02-06,17:00:00
T006862,C0332,2024-02-10,18:30:00
T006863,C0332,2024-02-05,19:30:00
T006864,C0332,2024-02-08,08:30:00
T006865,C0333,2024-02-05,19:30:00
T006866,C0333,2024-02-11,07:30:00
T006867,C0334,2024-02-08,21:30:00
T006868,C0334,2024-02-11,19:00:00
T006869,C0334,2024-02-06,18:00:00
T006870,C0334,2024-02-10,07:00:00
T006871,C0335,2024-02-09,10:00:00
T006872,C0335,2024-02-11,09:00:00
T006873,C0335,2024-02-07,09:30:00
T006874,C0336,2024-02-07,07:00:00
T006875,C0337,2024-02-06,09:30:00
T006876,C0337,2024-02-11,08:00:00
T006877,C0337,2024-02-09,20:00:00
T006878,C0338,2024-02-05,21:30:00
T006879,C0338,2024-02-09,07:00:00
T006880,C0338,2024-02-11,17:30:00
T006881,C0338,2024-02-07,08:00:00
T006882,C0338,2024-02-06,20:00:00
T006883,C0339,2024-02-05,21:30:00
T006884,C0339,2024-02-07,08:30:00
T006885,C0339,2024-02-10,21:30:00
T006886,C0340,2024-02-11,20:00:00
T006887,C0340,2024-02-10,17:30:00
T006888,C0340,2024-02-05,18:00:00
T006889,C0340,2024-02-08,17:30:00
T006890,C0340,2024-02-09,20:00:00
T006891,C0341,2024-02-06,10:30:00
T006892,C0341,2024-02-10,20:30:00
T006893,C0341,2024-02-09,08:00:00
T006894,C0342,2024-02-08,08:30:00
T006895,C0342,2024-02-10,10:00:00
T006896,C0342,2024-02-05,08:30:00
T006897,C0342,2024-02-11,18:30:00
T006898,C0343,2024-02-08,10:30:00
T006899,C0343,2024-02-07,10:30:00
T006900,C0343,2024-02-06,08:30:00
T006901,C0343,2024-02-10,21:30:00
T006902,C0344,2024-02-11,10:30:00
T006903,C0344,2024-02-05,21:00:00
T006904,C0344,2024-02-07,08:30:00
T006905,C0344,2024-02-10,09:00:00
T006906,C0344,2024-02-06,17:30:00
T006907,C0345,2024-02-10,18:30:00
T006908,C0345,2024-02-06,07:30:00
T006909,C0345,2024-02-07,07:00:00
T006910,C0345,2024-02-11,17:30:00
T006911,C0345,2024-02-05,09:00:00
T006912,C0346,2024-02-05,20:30:00
T006913,C0347,2024-02-09,09:30:00
T006914,C0347,2024-02-11,18:30:00
T006915,C0348,2024-02-07,20:30:00
T006916,C0348,2024-02-09,21:00:00
T006917,C0348,2024-02-08,21:30:00
T006918,C0348,2024-02-10,17:30:00
T006919,C0349,2024-02-09,10:30:00
T006920,C0349,2024-02-06,17:00:00
T006921,C0350,2024-02-09,08:30:00
T006922,C0351,2024-02-10,17:30:00
T006923,C0351,2024-02-08,07:30:00
T006924,C0352,2024-02-10,18:00:00
T006925,C0352,2024-02-08,07:30:00
T006926,C0352,2024-02-09,20:00:00
T006927,C0352,2024-02-05,08:30:00
T006928,C0352,2024-02-06,10:00:00
T006929,C0353,2024-02-09,20:00:00
T006930,C0353,2024-02-10,08:30:00
T006931,C0353,2024-02-08,07:30:00
T006932,C0354,2024-02-05,19:30:00
T006933,C0354,2024-02-10,10:00:00
T006934,C0355,2024-02-11,08:00:00
T006935,C0355,2024-02-05,18:30:00
T006936,C0355,2024-02-06,18:00:00
T006937,C0356,2024-02-07,18:30:00
T006938,C0356,2024-02-06,18:30:00
T006939,C0356,2024-02-08,21:30:00
T006940,C0357,2024-02-11,07:30:00
T006941,C0358,2024-02-05,17:00:00
T006942,C0358,2024-02-10,07:30:00
T006943,C0359,2024-02-05,10:30:00
T006944,C0359,2024-02-11,08:00:00
T006945,C0359,2024-02-08,10:30:00
T006946,C0359,2024-02-07,19:30:00
T006947,C0359,2024-02-06,18:00:00
T006948,C0360,2024-02-10,20:00:00
T006949,C0360,2024-02-05,10:30:00
T006950,C0360,2024-02-07,07:00:00
T006951,C0360,2024-02-08,18:00:00
T006952,C0361,2024-02-05,18:00:00
T006953,C0361,2024-02-10,21:30:00
T006954,C0362,2024-02-06,07:00:00
T006955,C0363,2024-02-08,17:30:00
T006956,C0363,2024-02-10,21:00:00
T006957,C0363,2024-02-07,09:00:00
T006958,C0363,2024-02-05,10:00:00
T006959,C0364,2024-02-08,18:30:00
T006960,C0364,2024-02-07,08:30:00
T006961,C0364,2024-02-09,19:30:00
T006962,C0365,2024-02-11,19:00:00
T006963,C0366,2024-02-06,19:00:00
T006964,C0366,2024-02-08,09:00:00
T006965,C0367,2024-02-07,18:00:00
T006966,C0367,2024-02-09,08:30:00
T006967,C0367,2024-02-05,07:30:00
T006968,C0367,2024-02-08,07:30:00
T006969,C0367,2024-02-11,08:30:00
T006970,C0368,2024-02-08,07:30:00
T006971,C0368,2024-02-10,10:30:00
T006972,C0368,2024-02-06,09:30:00
T006973,C0368,2024-02-07,18:00:00
T006974,C0368,2024-02-09,08:30:00
T006975,C0369,2024-02-11,17:00:00
T006976,C0369,2024-02-07,08:30:00
T006977,C0369,2024-02-09,10:00:00
T006978,C0369,2024-02-10,20:00:00
T006979,C0370,2024-02-05,21:00:00
T006980,C0370,2024-02-08,10:00:00
T006981,C0371,2024-02-06,07:00:00
T006982,C0371,2024-02-10,07:00:00
T006983,C0372,2024-02-07,18:30:00
T006984,C0372,2024-02-05,10:30:00
T006985,C0373,2024-02-10,18:30:00
T006986,C0373,2024-02-11,07:00:00
T006987,C0374,2024-02-07,21:30:00
T006988,C0375,2024-02-08,19:30:00
T006989,C0375,2024-02-10,10:00:00
T006990,C0375,2024-02-11,07:30:00
T006991,C0375,2024-02-05,08:00:00
T006992,C0376,2024-02-08,07:30:00
T006993,C0376,2024-02-05,18:30:00
T006994,C0376,2024-02-10,20:30:00
T006995,C0376,2024-02-06,17:30:00
T006996,C0377,2024-02-07,07:30:00
T006997,C0377,2024-02-10,21:30:00
T006998,C0377,2024-02-08,21:30:00
T006999,C0377,2024-02-11,07:30:00
T007000,C0377,2024-02-05,09:30:00
T007001,C0378,2024-02-05,17:30:00
T007002,C0378,2024-02-10,17:30:00
T007003,C0379,2024-02-08,18:00:00
T007004,C0379,2024-02-05,20:30:00
T007005,C0379,2024-02-11,10:00:00
T007006,C0379,2024-02-10,09:30:00
T007007,C0379,2024-02-06,19:00:00
T007008,C0380,2024-02-07,20:30:00
T007009,C0381,2024-02-06,07:30:00
T007010,C0381,2024-02-08,20:30:00
T007011,C0381,2024-02-09,21:00:00
T007012,C0381,2024-02-10,21:30:00
T007013,C0381,2024-02-07,10:30:00
T007014,C0382,2024-02-06,08:30:00
T007015,C0382,2024-02-08,18:00:00
T007016,C0382,2024-02-10,09:00:00
T007017,C0383,2024-02-11,07:30:00
T007018,C0383,2024-02-06,17:30:00
T007019,C0383,2024-02-05,20:30:00
T007020,C0383,2024-02-10,21:30:00
T007021,C0384,2024-02-08,19:00:00
T007022,C0384,2024-02-05,18:30:00
T007023,C0384,2024-02-11,08:30:00
T007024,C0385,2024-02-10,19:30:00
T007025,C0385,2024-02-11,09:00:00
T007026,C0385,2024-02-08,17:00:00
T007027,C0385,2024-02-07,18:00:00
T007028,C0385,2024-02-06,09:00:00
T007029,C0386,2024-02-09,10:30:00
T007030,C0387,2024-02-06,19:30:00
T007031,C0387,2024-02-05,21:00:00
T007032,C0388,2024-02-06,09:30:00
T007033,C0388,2024-02-07,21:00:00
T007034,C0389,2024-02-11,08:30:00
T007035,C0389,2024-02-08,20:00:00
T007036,C0389,2024-02-05,08:30:00
T007037,C0390,2024-02-07,19:00:00
T007038,C0390,2024-02-08,18:00:00
T007039,C0390,2024-02-05,20:00:00
T007040,C0391,2024-02-06,07:00:00
T007041,C0391,2024-02-05,19:30:00
T007042,C0391,2024-02-08,17:30:00
T007043,C0391,2024-02-10,21:00:00
T007044,C0391,2024-02-11,09:00:00
T007045,C0392,2024-02-05,20:00:00
T007046,C0392,2024-02-07,07:00:00
T007047,C0392,2024-02-11,18:30:00
T007048,C0392,2024-02-06,18:30:00
T007049,C0392,2024-02-09,09:30:00
T007050,C0393,2024-02-11,17:30:00
T007051,C0393,2024-02-06,08:00:00
T007052,C0393,2024-02-10,10:00:00
T007053,C0394,2024-02-09,17:30:00
T007054,C0394,2024-02-08,07:30:00
T007055,C0395,2024-02-06,08:30:00
T007056,C0395,2024-02-10,19:00:00
T007057,C0395,2024-02-07,09:30:00
T007058,C0395,2024-02-08,08:00:00
T007059,C0395,2024-02-11,19:30:00
T007060,C0396,2024-02-09,08:00:00
T007061,C0396,2024-02-07,10:30:00
T007062,C0396,2024-02-10,07:30:00
T007063,C0396,2024-02-06,17:00:00
T007064,C0396,2024-02-11,08:30:00
T007065,C0397,2024-02-05,19:00:00
T007066,C0397,2024-02-10,18:00:00
T007067,C0397,2024-02-09,19:00:00
T007068,C0398,2024-02-09,08:30:00
T007069,C0398,2024-02-05,19:30:00
T007070,C0398,2024-02-10,07:30:00
T007071,C0398,2024-02-11,18:00:00
T007072,C0399,2024-02-07,10:30:00
T007073,C0399,2024-02-05,07:00:00
T007074,C0399,2024-02-11,08:30:00
T007075,C0399,2024-02-08,18:30:00
T007076,C0400,2024-02-10,17:00:00
T007077,C0400,2024-02-07,19:30:00
T007078,C0400,2024-02-08,09:30:00
T007079,C0400,2024-02-05,18:00:00
T007080,C0001,2024-02-16,19:30:00
T007081,C0001,2024-02-18,07:00:00
T007082,C0001,2024-02-12,17:30:00
T007083,C0002,2024-02-17,20:30:00
T007084,C0002,2024-02-16,21:30:00
T007085,C0003,2024-02-13,09:00:00
T007086,C0003,2024-02-15,18:00:00
T007087,C0003,2024-02-14,20:00:00
T007088,C0003,2024-02-12,08:00:00
T007089,C0003,2024-02-16,18:00:00
T007090,C0004,2024-02-12,10:30:00
T007091,C0004,2024-02-16,17:00:00
T007092,C0004,2024-02-17,10:30:00
T007093,C0004,2024-02-18,10:00:00
T007094,C0004,2024-02-14,09:00:00
T007095,C0005,2024-02-18,09:30:00
T007096,C0006,2024-02-16,21:00:00
T007097,C0006,2024-02-13,19:30:00
T007098,C0006,2024-02-12,21:00:00
T007099,C0007,2024-02-14,09:30:00
T007100,C0008,2024-02-17,10:00:00
T007101,C0008,2024-02-12,20:30:00
T007102,C0008,2024-02-18,07:30:00
T007103,C0008,2024-02-15,18:30:00
T007104,C0009,2024-02-17,21:00:00
T007105,C0009,2024-02-14,09:30:00
T007106,C0009,2024-02-18,10:00:00
T007107,C0010,2024-02-16,21:30:00
T007108,C0010,2024-02-14,18:00:00
T007109,C0010,2024-02-18,18:30:00
T007110,C0010,2024-02-17,19:30:00
T007111,C0010,2024-02-12,20:00:00
T007112,C0011,2024-02-14,09:00:00
T007113,C0012,2024-02-17,20:00:00
T007114,C0012,2024-02-13,19:00:00
T007115,C0013,2024-02-16,21:30:00
T007116,C0014,2024-02-13,19:00:00
T007117,C0014,2024-02-16,10:30:00
T007118,C0014,2024-02-17,08:30:00
T007119,C0014,2024-02-14,17:00:00
T007120,C0015,2024-02-13,07:00:00
T007121,C0016,2024-02-14,19:00:00
T007122,C0016,2024-02-18,21:30:00
T007123,C0016,2024-02-15,20:00:00
T007124,C0017,2024-02-13,07:00:00
T007125,C0017,2024-02-15,19:30:00
T007126,C0017,2024-02-16,20:00:00
T007127,C0017,2024-02-18,17:30:00
T007128,C0017,2024-02-12,07:30:00
T007129,C0018,2024-02-17,19:30:00
T007130,C0018,2024-02-18,20:30:00
T007131,C0018,2024-02-14,07:30:00
T007132,C0018,2024-02-15,08:00:00
T007133,C0019,2024-02-16,17:00:00
T007134,C0019,2024-02-12,18:00:00
T007135,C0019,2024-02-17,09:00:00
T007136,C0019,2024-02-18,07:00:00
T007137,C0019,2024-02-15,07:00:00
T007138,C0020,2024-02-16,08:00:00
T007139,C0020,2024-02-12,19:30:00
T007140,C0021,2024-02-17,10:30:00
T007141,C0021,2024-02-18,09:00:00
T007142,C0021,2024-02-14,20:00:00
T007143,C0021,2024-02-12,09:30:00
T007144,C0021,2024-02-16,08:30:00
T007145,C0022,2024-02-13,09:00:00
T007146,C0022,2024-02-15,17:00:00
T007147,C0022,2024-02-18,21:30:00
T007148,C0022,2024-02-17,08:00:00
T007149,C0023,2024-02-15,21:00:00
T007150,C0024,2024-02-14,07:30:00
T007151,C0024,2024-02-17,21:30:00
T007152,C0024,2024-02-16,17:00:00
T007153,C0024,2024-02-12,20:00:00
T007154,C0024,2024-02-13,20:00:00
T007155,C0025,2024-02-12,08:00:00
T007156,C0025,2024-02-13,20:00:00
T007157,C0025,2024-02-16,07:00:00
T007158,C0025,2024-02-18,07:00:00
T007159,C0026,2024-02-16,21:00:00
T007160,C0026,2024-02-13,20:30:00
T007161,C0026,2024-02-17,20:00:00
T007162,C0026,2024-02-18,07:00:00
T007163,C0026,2024-02-14,18:30:00
T007164,C0027,2024-02-13,21:30:00
T007165,C0027,2024-02-15,20:00:00
T007166,C0027,2024-02-14,10:30:00
T007167,C0028,2024-02-18,17:00:00
T007168,C0028,2024-02-13,18:30:00
T007169,C0028,2024-02-12,18:30:00
T007170,C0029,2024-02-13,09:00:00
T007171,C0029,2024-02-17,21:00:00
T007172,C0029,2024-02-18,20:00:00
T007173,C0030,2024-02-12,08:30:00
T007174,C0030,2024-02-17,21:00:00
T007175,C0030,2024-02-16,21:30:00
T007176,C0030,2024-02-14,10:00:00
T007177,C0030,2024-02-13,09:30:00
T007178,C0031,2024-02-18,08:30:00
T007179,C0031,2024-02-14,18:00:00
T007180,C0031,2024-02-17,07:00:00
T007181,C0031,2024-02-12,17:30:00
T007182,C0032,2024-02-16,18:30:00
T007183,C0032,2024-02-12,10:30:00
T007184,C0032,2024-02-18,07:30:00
T007185,C0033,2024-02-12,07:00:00
T007186,C0033,2024-02-15,08:00:00
T007187,C0033,2024-02-14,18:00:00
T007188,C0033,2024-02-16,17:00:00
T007189,C0034,2024-02-12,10:30:00
T007190,C0034,2024-02-13,19:00:00
T007191,C0034,2024-02-18,10:30:00
T007192,C0034,2024-02-14,10:30:00
T007193,C0035,2024-02-13,19:30:00
T007194,C0035,2024-02-14,09:00:00
T007195,C0035,2024-02-17,09:00:00
T007196,C0035,2024-02-12,19:30:00
T007197,C0035,2024-02-16,20:00:00
T007198,C0036,2024-02-14,21:30:00
T007199,C0036,2024-02-12,18:00:00
T007200,C0037,2024-02-15,21:30:00
T007201,C0038,2024-02-13,20:00:00
T007202,C0038,2024-02-12,21:30:00
T007203,C0038,2024-02-14,09:30:00
T007204,C0038,2024-02-15,10:00:00
T007205,C0038,2024-02-18,20:00:00
T007206,C0039,2024-02-14,18:30:00
T007207,C0040,2024-02-12,08:30:00
T007208,C0040,2024-02-17,17:30:00
T007209,C0041,2024-02-13,21:00:00
T007210,C0041,2024-02-12,20:00:00
T007211,C0041,2024-02-17,21:00:00
T007212,C0041,2024-02-15,09:00:00
T007213,C0042,2024-02-17,19:00:00
T007214,C0042,2024-02-12,07:00:00
T007215,C0043,2024-02-15,09:30:00
T007216,C0043,2024-02-12,18:30:00
T007217,C0043,2024-02-18,18:00:00
T007218,C0043,2024-02-13,09:30:00
T007219,C0044,2024-02-17,08:30:00
T007220,C0044,2024-02-13,08:00:00
T007221,C0044,2024-02-12,19:00:00
T007222,C0044,2024-02-14,20:00:00
T007223,C0045,2024-02-16,19:30:00
T007224,C0045,2024-02-14,20:30:00
T007225,C0045,2024-02-15,10:00:00
T007226,C0045,2024-02-18,19:30:00
T007227,C0045,2024-02-13,21:00:00
T007228,C0046,2024-02-16,17:30:00
T007229,C0047,2024-02-14,19:30:00
T007230,C0048,2024-02-14,10:00:00
T007231,C0048,2024-02-15,21:30:00
T007232,C0048,2024-02-13,07:00:00
T007233,C0049,2024-02-16,10:00:00
T007234,C0050,2024-02-16,21:00:00
T007235,C0050,2024-02-18,18:30:00
T007236,C0050,2024-02-15,09:00:00
T007237,C0051,2024-02-16,17:00:00
T007238,C0051,2024-02-13,08:30:00
T007239,C0051,2024-02-12,08:30:00
T007240,C0051,2024-02-15,18:00:00
T007241,C0051,2024-02-17,07:30:00
T007242,C0052,2024-02-18,07:00:00
T007243,C0052,2024-02-15,19:00:00
T007244,C0052,2024-02-13,07:30:00
T007245,C0053,2024-02-14,19:00:00
T007246,C0053,2024-02-17,07:00:00
T007247,C0054,2024-02-12,17:00:00
T007248,C0054,2024-02-16,08:30:00
T007249,C0054,2024-02-15,07:00:00
T007250,C0055,2024-02-14,17:00:00
T007251,C0055,2024-02-15,19:00:00
T007252,C0055,2024-02-12,08:00:00
T007253,C0055,2024-02-17,20:00:00
T007254,C0055,2024-02-18,07:30:00
T007255,C0056,2024-02-18,10:30:00
T007256,C0056,2024-02-12,20:00:00
T007257,C0056,2024-02-13,19:00:00
T007258,C0057,2024-02-17,17:00:00
T007259,C0057,2024-02-13,07:30:00
T007260,C0058,2024-02-17,19:30:00
T007261,C0059,2024-02-16,08:30:00
T007262,C0060,2024-02-16,10:30:00
T007263,C0060,2024-02-18,18:00:00
T007264,C0061,2024-02-13,20:00:00
T007265,C0061,2024-02-17,09:30:00
T007266,C0061,2024-02-15,17:00:00
T007267,C0061,2024-02-14,09:00:00
T007268,C0062,2024-02-13,20:00:00
T007269,C0062,2024-02-17,09:00:00
T007270,C0063,2024-02-14,17:30:00
T007271,C0063,2024-02-16,18:30:00
T007272,C0063,2024-02-18,17:30:00
T007273,C0063,2024-02-12,21:30:00
T007274,C0063,2024-02-13,21:00:00
T007275,C0064,2024-02-18,18:30:00
T007276,C0064,2024-02-12,07:00:00
T007277,C0065,2024-02-15,17:00:00
T007278,C0065,2024-02-14,08:30:00
T007279,C0065,2024-02-18,08:30:00
T007280,C0065,2024-02-16,19:30:00
T007281,C0066,2024-02-12,09:00:00
