transaction_id,customer_id,transaction_date,transaction_time
T006180,C0066,2024-02-08,17:00:00
T006181,C0067,2024-02-05,19:00:00
T006182,C0067,2024-02-07,19:00:00
T006183,C0068,2024-02-09,20:00:00
T006184,C0068,2024-02-11,20:00:00
T006185,C0069,2024-02-06,08:00:00
T006186,C0069,2024-02-08,19:00:00
T006187,C0069,2024-02-10,09:30:00
T006188,C0070,2024-02-07,17:30:00
T006189,C0071,2024-02-07,17:00:00
T006190,C0072,2024-02-07,20:00:00
T006191,C0072,2024-02-09,17:00:00
T006192,C0073,2024-02-06,17:00:00
T006193,C0074,2024-02-07,07:00:00
T006194,C0074,2024-02-09,07:30:00
T006195,C0074,2024-02-10,08:30:00
T006196,C0075,2024-02-11,19:00:00
T006197,C0075,2024-02-07,20:30:00
T006198,C0075,2024-02-06,17:00:00
T006199,C0075,2024-02-08,20:00:00
T006200,C0076,2024-02-10,09:30:00
T006201,C0076,2024-02-09,10:30:00
T006202,C0076,2024-02-06,18:30:00
T006203,C0077,2024-02-07,07:30:00
T006204,C0078,2024-02-11,20:30:00
T006205,C0078,2024-02-08,21:00:00
T006206,C0078,2024-02-10,20:00:00
T006207,C0078,2024-02-05,10:30:00
T006208,C0079,2024-02-07,09:00:00
T006209,C0079,2024-02-06,18:30:00
T006210,C0079,2024-02-11,08:30:00
T006211,C0080,2024-02-09,20:00:00
T006212,C0081,2024-02-05,21:00:00
T006213,C0081,2024-02-11,20:00:00
T006214,C0081,2024-02-10,21:00:00
T006215,C0082,2024-02-10,09:00:00
T006216,C0082,2024-02-07,21:30:00
T006217,C0082,2024-02-05,07:30:00
T006218,C0083,2024-02-09,10:00:00
T006219,C0083,2024-02-05,17:00:00
T006220,C0083,2024-02-08,17:00:00
T006221,C0083,2024-02-07,07:30:00
T006222,C0083,2024-02-06,19:00:00
T006223,C0084,2024-02-09,20:00:00
T006224,C0084,2024-02-08,20:30:00
T006225,C0084,2024-02-06,19:30:00
T006226,C0085,2024-02-08,21:30:00
T006227,C0085,2024-02-06,21:30:00
T006228,C0086,2024-02-09,17:00:00
T006229,C0086,2024-02-05,21:00:00
T006230,C0086,2024-02-06,21:00:00
T006231,C0087,2024-02-08,17:00:00
T006232,C0088,2024-02-07,20:00:00
T006233,C0088,2024-02-06,19:30:00
T006234,C0088,2024-02-08,20:00:00
T006235,C0088,2024-02-09,21:00:00
T006236,C0088,2024-02-10,21:30:00
T006237,C0089,2024-02-05,19:00:00
T006238,C0089,2024-02-07,18:00:00
T006239,C0090,2024-02-06,09:00:00
T006240,C0090,2024-02-10,21:30:00
T006241,C0090,2024-02-07,18:30:00
T006242,C0091,2024-02-10,10:30:00
T006243,C0092,2024-02-11,20:00:00
T006244,C0093,2024-02-05,09:00:00
T006245,C0094,2024-02-08,07:30:00
T006246,C0094,2024-02-09,20:00:00
T006247,C0094,2024-02-10,20:30:00
T006248,C0095,2024-02-11,08:30:00
T006249,C0095,2024-02-05,19:00:00
T006250,C0095,2024-02-06,19:00:00
T006251,C0095,2024-02-10,18:00:00
T006252,C0096,2024-02-09,20:00:00
T006253,C0096,2024-02-07,19:30:00
T006254,C0096,2024-02-10,19:00:00
T006255,C0096,2024-02-06,08:00:00
T006256,C0096,2024-02-11,20:00:00
T006257,C0097,2024-02-09,19:30:00
T006258,C0097,2024-02-07,10:30:00
T006259,C0097,2024-02-05,10:30:00
T006260,C0097,2024-02-11,08:00:00
T006261,C0097,2024-02-10,08:30:00
T006262,C0098,2024-02-06,07:30:00
T006263,C0098,2024-02-10,18:30:00
T006264,C0098,2024-02-05,08:00:00
T006265,C0098,2024-02-08,20:30:00
T006266,C0098,2024-02-11,09:30:00
T006267,C0099,2024-02-06,10:30:00
T006268,C0100,2024-02-10,19:30:00
T006269,C0100,2024-02-11,07:00:00
T006270,C0100,2024-02-06,10:00:00
T006271,C0101,2024-02-08,09:30:00
T006272,C0101,2024-02-09,10:00:00
T006273,C0101,2024-02-06,20:00:00
T006274,C0101,2024-02-07,10:30:00
T006275,C0102,2024-02-09,08:30:00
T006276,C0102,2024-02-08,19:30:00
T006277,C0102,2024-02-10,19:00:00
T006278,C0102,2024-02-05,18:30:00
T006279,C0102,2024-02-07,20:00:00
T006280,C0103,2024-02-07,10:30:00
T006281,C0103,2024-02-11,07:30:00
T006282,C0103,2024-02-10,08:30:00
T006283,C0103,2024-02-06,10:30:00
T006284,C0104,2024-02-08,10:00:00
T006285,C0104,2024-02-10,08:00:00
T006286,C0105,2024-02-08,21:30:00
T006287,C0105,2024-02-09,19:00:00
T006288,C0105,2024-02-05,21:30:00
T006289,C0106,2024-02-11,07:30:00
T006290,C0106,2024-02-08,21:30:00
T006291,C0107,2024-02-05,10:00:00
T006292,C0107,2024-02-07,18:30:00
T006293,C0108,2024-02-10,09:30:00
T006294,C0108,2024-02-05,21:30:00
T006295,C0108,2024-02-07,08:00:00
T006296,C0108,2024-02-08,20:30:00
T006297,C0108,2024-02-11,17:30:00
T006298,C0109,2024-02-11,21:30:00
T006299,C0109,2024-02-05,09:00:00
T006300,C0109,2024-02-07,21:30:00
T006301,C0109,2024-02-06,18:30:00
T006302,C0109,2024-02-08,08:30:00
T006303,C0110,2024-02-11,20:00:00
T006304,C0110,2024-02-09,19:30:00
T006305,C0111,2024-02-11,18:00:00
T006306,C0111,2024-02-05,18:00:00
T006307,C0111,2024-02-09,18:30:00
T006308,C0111,2024-02-06,09:00:00
T006309,C0111,2024-02-08,18:00:00
T006310,C0112,2024-02-10,21:00:00
T006311,C0112,2024-02-06,08:30:00
T006312,C0112,2024-02-07,18:30:00
T006313,C0112,2024-02-09,09:00:00
T006314,C0113,2024-02-09,09:30:00
T006315,C0113,2024-02-11,17:00:00
T006316,C0114,2024-02-09,20:30:00
T006317,C0114,2024-02-08,09:00:00
T006318,C0114,2024-02-06,18:00:00
T006319,C0115,2024-02-09,19:30:00
T006320,C0115,2024-02-11,08:00:00
T006321,C0116,2024-02-10,18:30:00
T006322,C0116,2024-02-11,19:30:00
T006323,C0116,2024-02-05,07:00:00
T006324,C0117,2024-02-06,20:00:00
T006325,C0118,2024-02-11,17:00:00
T006326,C0119,2024-02-05,07:30:00
T006327,C0119,2024-02-08,19:30:00
T006328,C0119,2024-02-10,10:30:00
T006329,C0119,2024-02-11,21:30:00
T006330,C0120,2024-02-08,18:30:00
T006331,C0120,2024-02-07,09:30:00
T006332,C0120,2024-02-05,19:00:00
T006333,C0120,2024-02-10,20:30:00
T006334,C0121,2024-02-11,10:00:00
T006335,C0121,2024-02-08,19:00:00
T006336,C0121,2024-02-10,21:00:00
T006337,C0122,2024-02-07,17:30:00
T006338,C0123,2024-02-08,21:00:00
T006339,C0123,2024-02-07,19:00:00
T006340,C0123,2024-02-06,21:00:00
T006341,C0124,2024-02-11,07:00:00
T006342,C0124,2024-02-06,18:00:00
T006343,C0125,2024-02-05,19:00:00
T006344,C0126,2024-02-10,18:00:00
T006345,C0126,2024-02-09,07:00:00
T006346,C0126,2024-02-06,19:00:00
T006347,C0126,2024-02-05,18:30:00
T006348,C0126,2024-02-07,08:00:00
T006349,C0127,2024-02-06,19:30:00
T006350,C0127,2024-02-08,07:30:00
T006351,C0127,2024-02-05,18:00:00
T006352,C0127,2024-02-10,17:30:00
T006353,C0128,2024-02-09,20:30:00
T006354,C0128,2024-02-05,07:30:00
T006355,C0128,2024-02-06,10:30:00
T006356,C0128,2024-02-07,21:30:00
T006357,C0129,2024-02-10,08:00:00
T006358,C0130,2024-02-07,07:00:00
T006359,C0131,2024-02-06,17:30:00
T006360,C0132,2024-02-07,17:30:00
T006361,C0133,2024-02-10,09:00:00
T006362,C0133,2024-02-06,07:30:00
T006363,C0133,2024-02-08,07:00:00
T006364,C0134,2024-02-06,09:30:00
T006365,C0134,2024-02-09,19:00:00
T006366,C0134,2024-02-07,20:30:00
T006367,C0134,2024-02-08,21:30:00
T006368,C0134,2024-02-05,18:00:00
T006369,C0135,2024-02-05,10:30:00
T006370,C0135,2024-02-06,07:30:00
T006371,C0136,2024-02-09,17:00:00
T006372,C0136,2024-02-05,09:00:00
T006373,C0136,2024-02-08,17:30:00
T006374,C0136,2024-02-07,20:30:00
T006375,C0136,2024-02-06,19:30:00
T006376,C0137,2024-02-09,21:30:00
T006377,C0137,2024-02-11,21:00:00
T006378,C0137,2024-02-08,18:00:00
T006379,C0138,2024-02-08,18:00:00
T006380,C0138,2024-02-06,17:00:00
T006381,C0138,2024-02-10,08:30:00
T006382,C0138,2024-02-07,08:30:00
T006383,C0138,2024-02-05,18:30:00
T006384,C0139,2024-02-07,08:00:00
T006385,C0139,2024-02-08,20:30:00
T006386,C0139,2024-02-09,19:30:00
T006387,C0139,2024-02-11,21:00:00
T006388,C0139,2024-02-05,07:30:00
T006389,C0140,2024-02-05,17:00:00
T006390,C0141,2024-02-06,08:00:00
T006391,C0141,2024-02-10,18:00:00
T006392,C0141,2024-02-09,08:00:00
T006393,C0141,2024-02-11,18:00:00
T006394,C0142,2024-02-11,07:30:00
T006395,C0143,2024-02-11,07:30:00
T006396,C0143,2024-02-06,19:00:00
T006397,C0144,2024-02-08,07:30:00
T006398,C0144,2024-02-09,10:30:00
T006399,C0144,2024-02-11,08:00:00
T006400,C0144,2024-02-10,20:30:00
T006401,C0144,2024-02-07,18:00:00
T006402,C0145,2024-02-11,19:30:00
T006403,C0145,2024-02-10,19:30:00
T006404,C0145,2024-02-09,17:00:00
T006405,C0146,2024-02-09,09:30:00
T006406,C0147,2024-02-09,07:30:00
T006407,C0147,2024-02-05,08:00:00
T006408,C0148,2024-02-11,09:00:00
T006409,C0148,2024-02-05,10:00:00
T006410,C0149,2024-02-07,17:00:00
T006411,C0149,2024-02-09,20:30:00
T006412,C0149,2024-02-05,07:00:00
T006413,C0150,2024-02-07,09:00:00
T006414,C0151,2024-02-05,19:30:00
T006415,C0152,2024-02-08,10:00:00
T006416,C0152,2024-02-11,18:30:00
T006417,C0152,2024-02-09,20:00:00
T006418,C0152,2024-02-06,21:30:00
T006419,C0152,2024-02-07,21:00:00
T006420,C0153,2024-02-07,08:00:00
T006421,C0153,2024-02-11,19:00:00
T006422,C0154,2024-02-09,10:00:00
T006423,C0154,2024-02-05,08:00:00
T006424,C0154,2024-02-10,08:00:00
T006425,C0154,2024-02-11,19:30:00
T006426,C0155,2024-02-06,18:00:00
T006427,C0155,2024-02-09,08:00:00
T006428,C0155,2024-02-08,21:00:00
T006429,C0156,2024-02-09,10:30:00
T006430,C0156,2024-02-08,21:30:00
T006431,C0156,2024-02-07,20:30:00
T006432,C0156,2024-02-06,08:30:00
T006433,C0156,2024-02-11,18:30:00
T006434,C0157,2024-02-06,17:30:00
T006435,C0158,2024-02-07,17:00:00
T006436,C0158,2024-02-08,20:30:00
T006437,C0159,2024-02-05,08:00:00
T006438,C0160,2024-02-08,10:00:00
T006439,C0160,2024-02-07,09:30:00
T006440,C0160,2024-02-05,07:30:00
T006441,C0160,2024-02-11,17:00:00
T006442,C0160,2024-02-06,08:00:00
T006443,C0161,2024-02-06,07:00:00
T006444,C0161,2024-02-11,17:30:00
T006445,C0161,2024-02-10,10:00:00
T006446,C0162,2024-02-09,17:00:00
T006447,C0162,2024-02-11,09:00:00
T006448,C0162,2024-02-05,17:30:00
T006449,C0162,2024-02-07,17:00:00
T006450,C0162,2024-02-08,18:00:00
T006451,C0163,2024-02-09,07:00:00
T006452,C0163,2024-02-10,10:30:00
T006453,C0163,2024-02-07,21:30:00
T006454,C0164,2024-02-08,20:30:00
T006455,C0164,2024-02-11,09:00:00
T006456,C0164,2024-02-07,08:00:00
T006457,C0164,2024-02-05,10:00:00
T006458,C0164,2024-02-10,10:00:00
T006459,C0165,2024-02-09,08:00:00
T006460,C0165,2024-02-11,07:30:00
T006461,C0165,2024-02-08,20:00:00
T006462,C0165,2024-02-05,07:00:00
T006463,C0165,2024-02-10,21:30:00
T006464,C0166,2024-02-07,18:00:00
T006465,C0166,2024-02-06,18:30:00
T006466,C0167,2024-02-08,07:00:00
T006467,C0167,2024-02-07,07:30:00
T006468,C0167,2024-02-10,17:30:00
T006469,C0167,2024-02-06,20:00:00
T006470,C0168,2024-02-10,19:00:00
T006471,C0168,2024-02-11,20:00:00
T006472,C0168,2024-02-07,20:00:00
T006473,C0168,2024-02-06,20:00:00
T006474,C0169,2024-02-07,17:00:00
T006475,C0169,2024-02-11,20:00:00
T006476,C0169,2024-02-05,07:00:00
T006477,C0169,2024-02-06,10:00:00
T006478,C0170,2024-02-11,17:00:00
T006479,C0170,2024-02-08,19:30:00
T006480,C0170,2024-02-09,09:00:00
T006481,C0170,2024-02-07,17:00:00
T006482,C0171,2024-02-07,10:00:00
T006483,C0171,2024-02-11,07:30:00
T006484,C0171,2024-02-05,18:00:00
T006485,C0171,2024-02-06,07:30:00
T006486,C0172,2024-02-05,09:00:00
T006487,C0172,2024-02-06,20:30:00
T006488,C0172,2024-02-11,17:30:00
T006489,C0173,2024-02-06,21:00:00
T006490,C0173,2024-02-07,17:30:00
T006491,C0173,2024-02-10,19:00:00
T006492,C0173,2024-02-08,10:30:00
T006493,C0173,2024-02-11,20:00:00
T006494,C0174,2024-02-06,10:00:00
T006495,C0174,2024-02-05,09:00:00
T006496,C0174,2024-02-10,21:00:00
T006497,C0175,2024-02-06,21:00:00
T006498,C0176,2024-02-11,18:30:00
T006499,C0176,2024-02-05,20:00:00
T006500,C0176,2024-02-10,17:00:00
T006501,C0176,2024-02-06,08:00:00
T006502,C0176,2024-02-09,09:00:00
T006503,C0177,2024-02-09,21:00:00
T006504,C0177,2024-02-11,09:00:00
T006505,C0177,2024-02-10,19:00:00
T006506,C0178,2024-02-08,21:30:00
T006507,C0178,2024-02-06,20:00:00
T006508,C0178,2024-02-07,18:00:00
T006509,C0178,2024-02-10,08:30:00
T006510,C0179,2024-02-11,10:00:00
T006511,C0180,2024-02-07,21:30:00
T006512,C0180,2024-02-10,18:30:00
T006513,C0180,2024-02-06,20:30:00
T006514,C0181,2024-02-06,17:30:00
T006515,C0181,2024-02-09,17:30:00
T006516,C0181,2024-02-07,07:30:00
T006517,C0181,2024-02-05,08:00:00
T006518,C0182,2024-02-10,09:00:00
T006519,C0182,2024-02-07,18:30:00
T006520,C0182,2024-02-06,21:30:00
T006521,C0183,2024-02-07,17:30:00
T006522,C0183,2024-02-09,19:30:00
T006523,C0184,2024-02-07,18:30:00
T006524,C0184,2024-02-11,08:30:00
T006525,C0184,2024-02-09,21:30:00
T006526,C0185,2024-02-06,21:30:00
T006527,C0186,2024-02-07,07:00:00
T006528,C0186,2024-02-11,17:30:00
T006529,C0186,2024-02-09,07:00:00
T006530,C0187,2024-02-06,20:00:00
T006531,C0188,2024-02-11,21:00:00
T006532,C0188,2024-02-07,17:30:00
T006533,C0189,2024-02-07,07:00:00
T006534,C0190,2024-02-09,19:00:00
T006535,C0191,2024-02-09,08:30:00
T006536,C0191,2024-02-08,20:00:00
T006537,C0191,2024-02-07,08:30:00
T006538,C0192,2024-02-05,10:00:00
T006539,C0193,2024-02-05,20:00:00
T006540,C0193,2024-02-10,17:30:00
T006541,C0193,2024-02-11,07:00:00
T006542,C0194,2024-02-11,19:00:00
T006543,C0194,2024-02-07,18:30:00
T006544,C0194,2024-02-10,21:30:00
T006545,C0194,2024-02-08,07:00:00
T006546,C0194,2024-02-06,20:00:00
T006547,C0195,2024-02-08,20:30:00
T006548,C0195,2024-02-09,07:00:00
T006549,C0195,2024-02-10,21:30:00
T006550,C0195,2024-02-07,19:00:00
T006551,C0196,2024-02-11,09:00:00
T006552,C0197,2024-02-11,08:00:00
T006553,C0198,2024-02-06,08:00:00
T006554,C0199,2024-02-10,08:30:00
T006555,C0199,2024-02-11,17:30:00
T006556,C0199,2024-02-08,21:30:00
T006557,C0199,2024-02-09,07:00:00
T006558,C0199,2024-02-07,19:00:00
T006559,C0200,2024-02-09,18:00:00
T006560,C0200,2024-02-05,21:30:00
T006561,C0201,2024-02-06,10:30:00
T006562,C0201,2024-02-11,09:00:00
T006563,C0201,2024-02-08,18:30:00
T006564,C0201,2024-02-10,20:00:00
T006565,C0201,2024-02-09,08:00:00
T006566,C0202,2024-02-06,09:00:00
T006567,C0203,2024-02-10,18:00:00
T006568,C0203,2024-02-11,09:30:00
T006569,C0203,2024-02-08,07:00:00
T006570,C0204,2024-02-07,21:30:00
T006571,C0204,2024-02-10,20:00:00
T006572,C0205,2024-02-09,19:30:00
T006573,C0205,2024-02-10,19:00:00
T006574,C0206,2024-02-09,10:30:00
T006575,C0206,2024-02-10,18:00:00
T006576,C0207,2024-02-06,17:30:00
T006577,C0207,2024-02-11,10:00:00
T006578,C0207,2024-02-07,09:30:00
T006579,C0208,2024-02-07,19:00:00
T006580,C0208,2024-02-09,09:30:00
T006581,C0208,2024-02-06,10:00:00
T006582,C0208,2024-02-05,10:00:00
T006583,C0208,2024-02-10,21:30:00
T006584,C0209,2024-02-10,19:30:00
T006585,C0209,2024-02-09,10:30:00
T006586,C0209,2024-02-11,19:30:00
T006587,C0209,2024-02-05,08:30:00
T006588,C0209,2024-02-07,21:30:00
T006589,C0210,2024-02-06,21:00:00
T006590,C0210,2024-02-10,10:30:00
T006591,C0210,2024-02-08,10:30:00
T006592,C0210,2024-02-05,19:00:00
T006593,C0210,2024-02-09,18:00:00
T006594,C0211,2024-02-09,10:00:00
T006595,C0211,2024-02-07,10:00:00
T006596,C0211,2024-02-11,09:30:00
T006597,C0212,2024-02-08,17:00:00
T006598,C0212,2024-02-06,08:30:00
T006599,C0212,2024-02-09,10:30:00
T006600,C0212,2024-02-11,17:30:00
T006601,C0213,2024-02-07,19:30:00
T006602,C0213,2024-02-06,09:00:00
T006603,C0213,2024-02-05,07:30:00
T006604,C0214,2024-02-07,08:30:00
T006605,C0215,2024-02-07,21:00:00
T006606,C0215,2024-02-08,10:00:00
T006607,C0215,2024-02-11,08:30:00
T006608,C0215,2024-02-09,21:30:00
T006609,C0216,2024-02-09,21:00:00
T006610,C0216,2024-02-05,21:00:00
T006611,C0216,2024-02-10,20:00:00
T006612,C0217,2024-02-11,17:00:00
T006613,C0217,2024-02-10,10:30:00
T006614,C0217,2024-02-07,21:00:00
T006615,C0217,2024-02-09,10:30:00
T006616,C0217,2024-02-06,07:00:00
T006617,C0218,2024-02-05,07:00:00
T006618,C0218,2024-02-07,21:30:00
T006619,C0218,2024-02-09,08:30:00
T006620,C0218,2024-02-10,19:30:00
T006621,C0218,2024-02-08,20:30:00
T006622,C0219,2024-02-07,19:00:00
T006623,C0219,2024-02-06,19:30:00
T006624,C0219,2024-02-10,18:00:00
T006625,C0219,2024-02-08,19:30:00
T006626,C0219,2024-02-09,19:00:00
T006627,C0220,2024-02-08,10:30:00
T006628,C0220,2024-02-06,08:30:00
T006629,C0220,2024-02-11,07:30:00
T006630,C0220,2024-02-09,09:00:00
T006631,C0221,2024-02-06,07:00:00
T006632,C0221,2024-02-05,10:30:00
T006633,C0221,2024-02-11,19:00:00
T006634,C0221,2024-02-09,08:30:00
T006635,C0222,2024-02-06,20:30:00
T006636,C0222,2024-02-08,19:00:00
T006637,C0222,2024-02-07,09:00:00
T006638,C0222,2024-02-09,19:00:00
T006639,C0222,2024-02-05,17:30:00
T006640,C0223,2024-02-11,17:00:00
T006641,C0224,2024-02-09,21:30:00
T006642,C0224,2024-02-07,21:30:00
T006643,C0224,2024-02-05,20:00:00
T006644,C0224,2024-02-08,17:30:00
T006645,C0224,2024-02-06,09:00:00
T006646,C0225,2024-02-10,09:00:00
T006647,C0225,2024-02-09,09:00:00
T006648,C0225,2024-02-07,19:00:00
T006649,C0225,2024-02-06,21:30:00
T006650,C0226,2024-02-11,19:00:00
T006651,C0226,2024-02-06,20:30:00
T006652,C0226,2024-02-08,17:30:00
T006653,C0226,2024-02-07,20:00:00
T006654,C0226,2024-02-05,08:00:00
T006655,C0227,2024-02-11,10:00:00
T006656,C0227,2024-02-06,07:00:00
T006657,C0227,2024-02-05,09:00:00
T006658,C0228,2024-02-08,17:30:00
T006659,C0228,2024-02-06,19:00:00
T006660,C0228,2024-02-10,18:30:00
T006661,C0228,2024-02-11,18:30:00
T006662,C0229,2024-02-07,18:00:00
T006663,C0229,2024-02-11,07:00:00
T006664,C0230,2024-02-09,20:30:00
T006665,C0230,2024-02-06,20:00:00
T006666,C0230,2024-02-08,07:00:00
T006667,C0230,2024-02-07,18:00:00
T006668,C0231,2024-02-06,17:30:00
T006669,C0231,2024-02-07,20:00:00
T006670,C0232,2024-02-05,19:00:00
T006671,C0233,2024-02-08,19:30:00
T006672,C0234,2024-02-08,09:30:00
T006673,C0235,2024-02-11,20:30:00
T006674,C0236,2024-02-05,10:30:00
T006675,C0236,2024-02-10,17:00:00
T006676,C0237,2024-02-06,09:30:00
T006677,C0238,2024-02-10,19:00:00
T006678,C0238,2024-02-06,08:00:00
T006679,C0238,2024-02-07,21:30:00
T006680,C0238,2024-02-11,17:00:00
T006681,C0238,2024-02-08,17:30:00
T006682,C0239,2024-02-06,19:30:00
T006683,C0239,2024-02-11,21:30:00
T006684,C0239,2024-02-05,10:00:00
T006685,C0239,2024-02-09,09:30:00
T006686,C0239,2024-02-07,08:30:00
T006687,C0240,2024-02-10,21:00:00
T006688,C0240,2024-02-05,21:30:00
T006689,C0240,2024-02-07,07:00:00
T006690,C0240,2024-02-11,17:30:00
T006691,C0241,2024-02-08,21:00:00
T006692,C0241,2024-02-09,18:30:00
T006693,C0242,2024-02-07,09:30:00
T006694,C0243,2024-02-05,17:30:00
T006695,C0243,2024-02-06,19:30:00
T006696,C0243,2024-02-11,10:00:00
T006697,C0243,2024-02-07,20:30:00
T006698,C0243,2024-02-09,18:30:00
T006699,C0244,2024-02-10,19:00:00
T006700,C0245,2024-02-09,17:00:00
T006701,C0245,2024-02-07,08:30:00
T006702,C0245,2024-02-08,17:30:00
T006703,C0245,2024-02-11,18:30:00
T006704,C0246,2024-02-08,18:30:00
T006705,C0247,2024-02-11,20:30:00
T006706,C0248,2024-02-07,19:30:00
T006707,C0248,2024-02-09,19:30:00
T006708,C0248,2024-02-08,09:30:00
T006709,C0248,2024-02-11,19:30:00
T006710,C0249,2024-02-10,17:00:00
T006711,C0250,2024-02-05,08:00:00
T006712,C0250,2024-02-06,20:00:00
T006713,C0250,2024-02-08,07:00:00
T006714,C0250,2024-02-07,19:30:00
T006715,C0251,2024-02-05,20:30:00
T006716,C0251,2024-02-10,18:00:00
T006717,C0251,2024-02-09,20:30:00
T006718,C0252,2024-02-11,19:00:00
T006719,C0252,2024-02-08,10:30:00
T006720,C0253,2024-02-05,21:30:00
T006721,C0253,2024-02-06,18:30:00
T006722,C0254,2024-02-07,18:30:00
T006723,C0254,2024-02-10,21:30:00
T006724,C0254,2024-02-08,17:00:00
T006725,C0255,2024-02-05,17:00:00
T006726,C0255,2024-02-06,17:30:00
T006727,C0255,2024-02-07,17:30:00
T006728,C0255,2024-02-08,08:30:00
T006729,C0255,2024-02-10,17:30:00
T006730,C0256,2024-02-10,09:00:00
T006731,C0257,2024-02-07,17:30:00
T006732,C0257,2024-02-10,20:00:00
T006733,C0258,2024-02-05,08:30:00
T006734,C0258,2024-02-07,21:30:00
T006735,C0258,2024-02-08,21:00:00
T006736,C0258,2024-02-10,10:30:00
T006737,C0258,2024-02-11,18:30:00
T006738,C0259,2024-02-07,09:00:00
T006739,C0259,2024-02-08,10:00:00
T006740,C0259,2024-02-06,10:00:00
T006741,C0259,2024-02-09,21:30:00
T006742,C0259,2024-02-10,18:30:00
T006743,C0260,2024-02-06,18:30:00
T006744,C0261,2024-02-05,21:00:00
T006745,C0261,2024-02-06,20:30:00
T006746,C0261,2024-02-07,08:00:00
T006747,C0261,2024-02-09,21:30:00
T006748,C0261,2024-02-11,21:30:00
T006749,C0262,2024-02-10,19:00:00
T006750,C0263,2024-02-07,07:30:00
T006751,C0263,2024-02-09,21:00:00
T006752,C0263,2024-02-05,10:00:00
T006753,C0264,2024-02-06,21:00:00
T006754,C0264,2024-02-10,18:30:00
T006755,C0264,2024-02-08,20:00:00
T006756,C0265,2024-02-11,18:00:00
T006757,C0265,2024-02-06,20:30:00
T006758,C0265,2024-02-08,17:30:00
T006759,C0265,2024-02-09,07:00:00
T006760,C0266,2024-02-10,18:30:00
T006761,C0266,2024-02-08,18:00:00
T006762,C0266,2024-02-07,10:30:00
T006763,C0266,2024-02-11,07:00:00
T006764,C0266,2024-02-09,07:30:00
T006765,C0267,2024-02-10,09:00:00
T006766,C0267,2024-02-09,21:00:00
T006767,C0267,2024-02-06,18:00:00
T006768,C0267,2024-02-05,20:30:00
T006769,C0268,2024-02-08,19:30:00
T006770,C0268,2024-02-07,10:30:00
T006771,C0268,2024-02-09,10:30:00
T006772,C0269,2024-02-08,19:00:00
T006773,C0269,2024-02-07,07:30:00
T006774,C0269,2024-02-06,08:30:00
T006775,C0269,2024-02-11,09:30:00
T006776,C0270,2024-02-11,09:00:00
T006777,C0271,2024-02-10,19:30:00
T006778,C0272,2024-02-05,10:00:00
T006779,C0272,2024-02-06,20:00:00
T006780,C0272,2024-02-07,09:00:00
T006781,C0272,2024-02-09,07:00:00
T006782,C0272,2024-02-08,20:00:00
T006783,C0273,2024-02-07,19:00:00
T006784,C0273,2024-02-08,19:00:00
T006785,C0273,2024-02-09,21:00:00
T006786,C0273,2024-02-11,08:00:00
T006787,C0274,2024-02-06,17:00:00
T006788,C0274,2024-02-11,09:30:00
T006789,C0274,2024-02-09,17:00:00
T006790,C0275,2024-02-08,17:00:00
T006791,C0276,2024-02-08,18:00:00
T006792,C0277,2024-02-05,08:00:00
T006793,C0278,2024-02-08,19:30:00
T006794,C0278,2024-02-11,18:30:00
T006795,C0279,2024-02-09,08:00:00
T006796,C0279,2024-02-06,19:00:00
T006797,C0279,2024-02-11,10:00:00
T006798,C0279,2024-02-08,17:00:00
T006799,C0279,2024-02-07,17:00:00
T006800,C0280,2024-02-05,09:00:00
T006801,C0280,2024-02-07,17:00:00
T006802,C0280,2024-02-11,08:00:00
T006803,C0280,2024-02-08,19:30:00
T006804,C0281,2024-02-11,10:30:00
T006805,C0282,2024-02-11,20:30:00
T006806,C0282,2024-02-08,07:00:00
T006807,C0283,2024-02-11,08:30:00
T006808,C0283,2024-02-07,10:00:00
T006809,C0284,2024-02-06,17:30:00
T006810,C0284,2024-02-10,09:30:00
T006811,C0284,2024-02-08,21:00:00
T006812,C0285,2024-02-11,20:00:00
T006813,C0285,2024-02-07,21:00:00
T006814,C0286,2024-02-08,09:00:00
T006815,C0286,2024-02-07,10:00:00
T006816,C0287,2024-02-06,10:00:00
T006817,C0287,2024-02-08,21:30:00
T006818,C0287,2024-02-11,18:00:00
T006819,C0288,2024-02-10,10:00:00
T006820,C0288,2024-02-06,18:30:00
T006821,C0288,2024-02-11,08:30:00
T006822,C0289,2024-02-10,19:00:00
T006823,C0290,2024-02-10,19:00:00
T006824,C0290,2024-02-07,17:00:00
T006825,C0291,2024-02-11,09:00:00
T006826,C0291,2024-02-06,20:00:00
T006827,C0292,2024-02-07,08:30:00
T006828,C0292,2024-02-05,19:30:00
T006829,C0292,2024-02-08,19:00:00
T006830,C0292,2024-02-06,17:30:00
T006831,C0293,2024-02-08,07:30:00
T006832,C0293,2024-02-11,08:00:00
T006833,C0293,2024-02-05,21:00:00
T006834,C0293,2024-02-10,18:30:00
T006835,C0294,2024-02-05,18:30:00
T006836,C0294,2024-02-10,08:30:00
T006837,C0294,2024-02-07,21:30:00
T006838,C0295,2024-02-07,10:30:00
T006839,C0295,2024-02-09,17:30:00
T006840,C0295,2024-02-11,10:30:00
T006841,C0295,2024-02-06,09:00:00
T006842,C0296,2024-02-10,18:00:00
T006843,C0297,2024-02-10,10:30:00
T006844,C0297,2024-02-07,18:30:00
